DayOfWeek,Hour,Minute,CPU Util,CPU Load,VMs No,Initialing VMs,Running VMs,Quarantined VMs,RunningCloudlets,Throughput
6,22,37,25.0,25.0,4,0,4,0,1,97.67441860465115
6,22,38,25.0,25.0,4,0,4,0,1,100.0
6,22,39,0.0,0.0,4,0,4,0,0,101.61290322580645
6,22,40,50.0,50.0,4,0,4,0,2,95.83333333333334
6,22,41,33.333333333333336,33.333333333333336,3,0,3,0,1,102.94117647058823
6,22,42,100.0,266.6666666666667,3,0,3,0,8,89.0625
6,22,43,33.333333333333336,33.333333333333336,3,0,3,0,1,114.58333333333333
6,22,44,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
6,22,45,0.0,0.0,3,0,3,0,0,101.75438596491229
6,22,46,0.0,0.0,3,0,3,0,0,100.0
6,22,47,33.333333333333336,33.333333333333336,3,0,3,0,1,97.61904761904762
6,22,48,0.0,0.0,3,0,3,0,0,102.04081632653062
6,22,49,0.0,0.0,3,0,3,0,0,100.0
6,22,50,0.0,0.0,3,0,3,0,0,100.0
6,22,51,0.0,0.0,4,1,3,0,0,100.0
6,22,52,25.0,25.0,4,1,3,0,1,97.43589743589743
6,22,53,75.0,100.0,4,1,3,0,4,95.38461538461539
6,22,54,25.0,25.0,4,1,3,0,1,104.6875
6,22,55,0.0,0.0,4,0,4,0,0,101.58730158730158
6,22,56,0.0,0.0,4,0,4,0,0,100.0
6,22,57,75.0,125.0,4,0,4,0,5,92.42424242424242
6,22,58,0.0,0.0,4,0,4,0,0,110.00000000000001
6,22,59,25.0,25.0,4,0,4,0,1,97.5609756097561
6,23,0,0.0,0.0,4,0,4,0,0,101.51515151515152
6,23,1,25.0,25.0,4,0,4,0,1,97.87234042553192
6,23,2,50.0,50.0,4,0,4,0,2,97.5609756097561
6,23,3,50.0,50.0,4,0,4,0,2,100.0
6,23,4,25.0,25.0,4,0,4,0,1,101.63934426229508
6,23,5,25.0,25.0,4,0,4,0,1,100.0
6,23,6,0.0,0.0,4,0,4,0,0,103.33333333333334
6,23,7,0.0,0.0,4,0,4,0,0,100.0
6,23,8,0.0,0.0,4,0,4,0,0,100.0
6,23,9,0.0,0.0,4,0,4,0,0,100.0
6,23,10,75.0,75.0,4,0,4,0,3,95.94594594594594
6,23,11,0.0,0.0,4,0,4,0,0,105.26315789473684
6,23,12,0.0,0.0,4,0,4,0,0,100.0
6,23,13,0.0,0.0,4,0,4,0,0,100.0
6,23,14,25.0,25.0,4,0,4,0,1,97.82608695652173
6,23,15,50.0,50.0,4,0,4,0,2,97.95918367346938
6,23,16,50.0,50.0,4,0,4,0,2,100.0
6,23,17,100.0,225.0,4,0,4,0,9,92.78350515463917
6,23,18,25.0,25.0,4,0,4,0,1,112.5
6,23,19,0.0,0.0,4,0,4,0,0,101.35135135135135
6,23,20,75.0,75.0,4,0,4,0,3,95.58823529411765
6,23,21,33.333333333333336,33.333333333333336,3,0,3,0,1,103.17460317460319
6,23,22,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
6,23,23,0.0,0.0,3,0,3,0,0,101.96078431372548
6,23,24,100.0,200.0,3,0,3,0,6,88.0
6,23,25,66.66666666666667,66.66666666666667,3,0,3,0,2,108.0
6,23,26,100.0,200.0,3,0,3,0,6,93.84615384615384
6,23,27,0.0,0.0,3,0,3,0,0,109.52380952380953
6,23,28,33.333333333333336,33.333333333333336,3,0,3,0,1,98.21428571428571
6,23,29,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
6,23,30,100.0,933.3333333333334,3,0,3,0,28,61.42857142857143
6,23,31,25.0,25.0,4,1,3,0,1,156.25
6,23,32,25.0,25.0,4,1,3,0,1,100.0
6,23,33,0.0,0.0,4,1,3,0,0,102.63157894736842
6,23,34,0.0,0.0,4,1,3,0,0,100.0
6,23,35,75.0,225.0,4,0,4,0,9,90.10989010989012
6,23,36,25.0,25.0,4,0,4,0,1,112.6984126984127
6,23,37,0.0,0.0,4,0,4,0,0,101.58730158730158
6,23,38,25.0,25.0,4,0,4,0,1,98.18181818181819
6,23,39,75.0,75.0,4,0,4,0,3,95.23809523809523
6,23,40,50.0,50.0,4,0,4,0,2,102.7027027027027
6,23,41,0.0,0.0,3,0,3,0,0,103.50877192982458
6,23,42,100.0,166.66666666666666,3,0,3,0,5,90.19607843137256
6,23,43,0.0,0.0,3,0,3,0,0,108.62068965517241
6,23,44,66.66666666666667,100.0,3,0,3,0,3,96.05263157894737
6,23,45,0.0,0.0,3,0,3,0,0,106.81818181818181
6,23,46,33.333333333333336,33.333333333333336,3,0,3,0,1,90.9090909090909
6,23,47,0.0,0.0,3,0,3,0,0,102.17391304347827
6,23,48,0.0,0.0,3,0,3,0,0,100.0
6,23,49,66.66666666666667,100.0,3,0,3,0,3,87.5
6,23,50,100.0,333.3333333333333,3,0,3,0,10,83.33333333333334
6,23,51,75.0,100.0,4,1,3,0,4,109.23076923076923
6,23,52,75.0,300.0,4,1,3,0,12,83.33333333333334
6,23,53,0.0,0.0,4,1,3,0,0,123.07692307692308
6,23,54,0.0,0.0,4,1,3,0,0,100.0
6,23,55,0.0,0.0,4,0,4,0,0,100.0
6,23,56,0.0,0.0,4,0,4,0,0,100.0
6,23,57,0.0,0.0,4,0,4,0,0,100.0
6,23,58,25.0,25.0,4,0,4,0,1,96.7741935483871
6,23,59,0.0,0.0,4,0,4,0,0,104.76190476190477
7,0,0,0.0,0.0,4,0,4,0,0,100.0
7,0,1,0.0,0.0,4,0,4,0,0,100.0
7,0,2,25.0,25.0,4,0,4,0,1,98.24561403508771
7,0,3,75.0,75.0,4,0,4,0,3,96.92307692307692
7,0,4,0.0,0.0,4,0,4,0,0,108.57142857142857
7,0,5,0.0,0.0,4,0,4,0,0,100.0
7,0,6,50.0,50.0,4,0,4,0,2,96.0
7,0,7,0.0,0.0,4,0,4,0,0,103.03030303030303
7,0,8,75.0,75.0,4,0,4,0,3,94.44444444444444
7,0,9,0.0,0.0,4,0,4,0,0,107.14285714285714
7,0,10,25.0,25.0,4,0,4,0,1,97.61904761904762
7,0,11,100.0,366.6666666666667,3,0,3,0,11,79.59183673469387
7,0,12,0.0,0.0,3,0,3,0,0,135.48387096774192
7,0,13,0.0,0.0,3,0,3,0,0,100.0
7,0,14,0.0,0.0,3,0,3,0,0,100.0
7,0,15,0.0,0.0,3,0,3,0,0,100.0
7,0,16,0.0,0.0,3,0,3,0,0,100.0
7,0,17,33.333333333333336,33.333333333333336,3,0,3,0,1,98.0
7,0,18,0.0,0.0,3,0,3,0,0,102.0
7,0,19,33.333333333333336,33.333333333333336,3,0,3,0,1,97.43589743589743
7,0,20,0.0,0.0,3,0,3,0,0,105.55555555555556
7,0,21,100.0,600.0,2,0,2,0,12,80.95238095238095
7,0,22,100.0,400.0,2,0,2,0,8,108.88888888888889
7,0,23,0.0,0.0,2,0,2,0,0,115.99999999999999
7,0,24,100.0,800.0,2,0,2,0,16,73.77049180327869
7,0,25,100.0,1250.0,2,0,2,0,25,85.71428571428571
7,0,26,100.0,1700.0,2,0,2,0,34,88.0
7,0,27,100.0,450.0,2,0,2,0,9,149.01960784313727
7,0,28,100.0,900.0,2,0,2,0,18,85.71428571428571
7,0,29,100.0,350.0,2,0,2,0,7,122.91666666666667
7,0,30,100.0,350.0,2,0,2,0,7,100.0
7,0,31,66.66666666666667,700.0,3,1,2,0,21,73.07692307692307
7,0,32,66.66666666666667,733.3333333333334,3,1,2,0,22,98.38709677419355
7,0,33,66.66666666666667,433.3333333333333,3,1,2,0,13,118.75
7,0,34,66.66666666666667,866.6666666666666,3,1,2,0,26,80.88235294117648
7,0,35,33.333333333333336,100.0,3,0,3,0,3,147.91666666666669
7,0,36,33.333333333333336,33.333333333333336,3,0,3,0,1,103.7037037037037
7,0,37,0.0,0.0,3,0,3,0,0,101.63934426229508
7,0,38,100.0,266.6666666666667,3,0,3,0,8,87.5
7,0,39,0.0,0.0,3,0,3,0,0,115.68627450980394
7,0,40,100.0,100.0,3,0,3,0,3,92.10526315789474
7,0,41,33.333333333333336,33.333333333333336,3,0,3,0,1,105.88235294117648
7,0,42,66.66666666666667,100.0,3,0,3,0,3,96.96969696969697
7,0,43,0.0,0.0,3,0,3,0,0,106.5217391304348
7,0,44,0.0,0.0,3,0,3,0,0,100.0
7,0,45,33.333333333333336,33.333333333333336,3,0,3,0,1,97.82608695652173
7,0,46,0.0,0.0,3,0,3,0,0,103.2258064516129
7,0,47,100.0,400.0,3,0,3,0,12,78.18181818181819
7,0,48,33.333333333333336,33.333333333333336,3,0,3,0,1,118.64406779661016
7,0,49,33.333333333333336,66.66666666666667,3,0,3,0,2,97.67441860465115
7,0,50,66.66666666666667,66.66666666666667,3,0,3,0,2,100.0
7,0,51,0.0,0.0,3,0,3,0,0,104.65116279069768
7,0,52,0.0,0.0,3,0,3,0,0,100.0
7,0,53,33.333333333333336,33.333333333333336,3,0,3,0,1,97.14285714285714
7,0,54,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
7,0,55,0.0,0.0,3,0,3,0,0,102.08333333333333
7,0,56,33.333333333333336,33.333333333333336,3,0,3,0,1,97.95918367346938
7,0,57,66.66666666666667,133.33333333333334,3,0,3,0,4,96.05263157894737
7,0,58,0.0,0.0,3,0,3,0,0,111.11111111111111
7,0,59,0.0,0.0,3,0,3,0,0,100.0
7,1,0,33.333333333333336,33.333333333333336,3,0,3,0,1,97.95918367346938
7,1,1,100.0,300.0,2,0,2,0,6,89.79591836734694
7,1,2,0.0,0.0,2,0,2,0,0,112.00000000000001
7,1,3,100.0,750.0,2,0,2,0,15,76.5625
7,1,4,50.0,100.0,2,0,2,0,2,130.95238095238096
7,1,5,0.0,0.0,2,0,2,0,0,106.06060606060606
7,1,6,0.0,0.0,2,0,2,0,0,100.0
7,1,7,50.0,50.0,2,0,2,0,1,96.15384615384616
7,1,8,0.0,0.0,2,0,2,0,0,104.76190476190477
7,1,9,0.0,0.0,2,0,2,0,0,100.0
7,1,10,0.0,0.0,2,0,2,0,0,100.0
7,1,11,0.0,0.0,2,0,2,0,0,100.0
7,1,12,50.0,50.0,2,0,2,0,1,93.33333333333333
7,1,13,100.0,200.0,2,0,2,0,4,94.44444444444444
7,1,14,0.0,0.0,2,0,2,0,0,110.8108108108108
7,1,15,100.0,500.0,2,0,2,0,10,81.48148148148148
7,1,16,0.0,0.0,2,0,2,0,0,123.25581395348837
7,1,17,100.0,1100.0,2,0,2,0,22,58.490566037735846
7,1,18,100.0,1250.0,2,0,2,0,25,95.08196721311475
7,1,19,100.0,750.0,2,0,2,0,15,118.5185185185185
7,1,20,0.0,0.0,2,0,2,0,0,146.875
7,1,21,0.0,0.0,3,1,2,0,0,100.0
7,1,22,66.66666666666667,233.33333333333334,3,1,2,0,7,84.0909090909091
7,1,23,0.0,0.0,3,1,2,0,0,113.72549019607843
7,1,24,66.66666666666667,100.0,3,1,2,0,3,93.87755102040816
7,1,25,33.333333333333336,33.333333333333336,3,0,3,0,1,104.0
7,1,26,100.0,133.33333333333334,3,0,3,0,4,94.82758620689656
7,1,27,66.66666666666667,66.66666666666667,3,0,3,0,2,104.25531914893618
7,1,28,66.66666666666667,66.66666666666667,3,0,3,0,2,100.0
7,1,29,0.0,0.0,3,0,3,0,0,105.26315789473684
7,1,30,0.0,0.0,3,0,3,0,0,100.0
7,1,31,0.0,0.0,3,0,3,0,0,100.0
7,1,32,33.333333333333336,33.333333333333336,3,0,3,0,1,97.61904761904762
7,1,33,0.0,0.0,3,0,3,0,0,102.08333333333333
7,1,34,33.333333333333336,33.333333333333336,3,0,3,0,1,97.95918367346938
7,1,35,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
7,1,36,0.0,0.0,3,0,3,0,0,102.4390243902439
7,1,37,0.0,0.0,3,0,3,0,0,100.0
7,1,38,33.333333333333336,33.333333333333336,3,0,3,0,1,97.43589743589743
7,1,39,0.0,0.0,3,0,3,0,0,103.125
7,1,40,33.333333333333336,33.333333333333336,3,0,3,0,1,95.83333333333334
7,1,41,100.0,200.0,2,0,2,0,4,91.8918918918919
7,1,42,50.0,50.0,2,0,2,0,1,106.66666666666667
7,1,43,100.0,500.0,2,0,2,0,10,76.92307692307693
7,1,44,100.0,200.0,2,0,2,0,4,115.38461538461537
7,1,45,0.0,0.0,2,0,2,0,0,109.30232558139534
7,1,46,50.0,100.0,2,0,2,0,2,95.65217391304348
7,1,47,0.0,0.0,2,0,2,0,0,105.12820512820514
7,1,48,50.0,50.0,2,0,2,0,1,97.91666666666666
7,1,49,50.0,50.0,2,0,2,0,1,100.0
7,1,50,100.0,250.0,2,0,2,0,5,92.15686274509804
7,1,51,33.333333333333336,33.333333333333336,3,1,2,0,1,113.33333333333333
7,1,52,0.0,0.0,3,1,2,0,0,102.04081632653062
7,1,53,66.66666666666667,300.0,3,1,2,0,9,85.24590163934425
7,1,54,0.0,0.0,3,1,2,0,0,119.14893617021276
7,1,55,66.66666666666667,166.66666666666666,3,0,3,0,5,88.09523809523809
7,1,56,33.333333333333336,33.333333333333336,3,0,3,0,1,109.75609756097562
7,1,57,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
7,1,58,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
7,1,59,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
7,2,0,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
7,2,1,0.0,0.0,4,1,3,0,0,102.17391304347827
7,2,2,0.0,0.0,4,1,3,0,0,100.0
7,2,3,50.0,50.0,4,1,3,0,2,96.49122807017544
7,2,4,0.0,0.0,4,1,3,0,0,104.44444444444446
7,2,5,0.0,0.0,4,0,4,0,0,100.0
7,2,6,100.0,275.0,4,0,4,0,11,81.66666666666667
7,2,7,25.0,25.0,4,0,4,0,1,121.73913043478262
7,2,8,25.0,25.0,4,0,4,0,1,100.0
7,2,9,0.0,0.0,4,0,4,0,0,103.2258064516129
7,2,10,25.0,25.0,4,0,4,0,1,96.875
7,2,11,0.0,0.0,3,0,3,0,0,103.03030303030303
7,2,12,0.0,0.0,3,0,3,0,0,100.0
7,2,13,0.0,0.0,3,0,3,0,0,100.0
7,2,14,0.0,0.0,3,0,3,0,0,100.0
7,2,15,0.0,0.0,3,0,3,0,0,100.0
7,2,16,66.66666666666667,66.66666666666667,3,0,3,0,2,92.5925925925926
7,2,17,0.0,0.0,3,0,3,0,0,108.69565217391303
7,2,18,0.0,0.0,3,0,3,0,0,100.0
7,2,19,33.333333333333336,33.333333333333336,3,0,3,0,1,97.05882352941177
7,2,20,0.0,0.0,3,0,3,0,0,102.17391304347827
7,2,21,0.0,0.0,2,0,2,0,0,100.0
7,2,22,0.0,0.0,2,0,2,0,0,100.0
7,2,23,50.0,100.0,2,0,2,0,2,92.3076923076923
7,2,24,0.0,0.0,2,0,2,0,0,105.71428571428572
7,2,25,100.0,100.0,2,0,2,0,2,96.0
7,2,26,100.0,550.0,2,0,2,0,11,83.63636363636363
7,2,27,100.0,650.0,2,0,2,0,13,96.66666666666667
7,2,28,100.0,850.0,2,0,2,0,17,92.5925925925926
7,2,29,0.0,0.0,2,0,2,0,0,139.53488372093022
7,2,30,0.0,0.0,2,0,2,0,0,100.0
7,2,31,66.66666666666667,433.3333333333333,3,1,2,0,13,78.68852459016394
7,2,32,0.0,0.0,3,1,2,0,0,146.42857142857142
7,2,33,0.0,0.0,3,1,2,0,0,100.0
7,2,34,0.0,0.0,3,1,2,0,0,100.0
7,2,35,0.0,0.0,3,0,3,0,0,100.0
7,2,36,0.0,0.0,3,0,3,0,0,100.0
7,2,37,33.333333333333336,33.333333333333336,3,0,3,0,1,91.66666666666666
7,2,38,0.0,0.0,3,0,3,0,0,105.88235294117648
7,2,39,0.0,0.0,3,0,3,0,0,100.0
7,2,40,100.0,133.33333333333334,3,0,3,0,4,88.23529411764706
7,2,41,100.0,150.0,2,0,2,0,3,102.7027027027027
7,2,42,100.0,100.0,2,0,2,0,2,103.84615384615385
7,2,43,100.0,150.0,2,0,2,0,3,96.0
7,2,44,0.0,0.0,2,0,2,0,0,112.5
7,2,45,0.0,0.0,2,0,2,0,0,100.0
7,2,46,0.0,0.0,2,0,2,0,0,100.0
7,2,47,0.0,0.0,2,0,2,0,0,100.0
7,2,48,0.0,0.0,2,0,2,0,0,100.0
7,2,49,50.0,50.0,2,0,2,0,1,97.43589743589743
7,2,50,50.0,50.0,2,0,2,0,1,100.0
7,2,51,33.333333333333336,33.333333333333336,3,1,2,0,1,100.0
7,2,52,66.66666666666667,66.66666666666667,3,1,2,0,2,96.42857142857143
7,2,53,0.0,0.0,3,1,2,0,0,105.88235294117648
7,2,54,33.333333333333336,33.333333333333336,3,1,2,0,1,97.22222222222221
7,2,55,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
7,2,56,0.0,0.0,3,0,3,0,0,106.66666666666667
7,2,57,0.0,0.0,3,0,3,0,0,100.0
7,2,58,66.66666666666667,66.66666666666667,3,0,3,0,2,90.9090909090909
7,2,59,100.0,100.0,3,0,3,0,3,95.65217391304348
7,3,0,0.0,0.0,3,0,3,0,0,108.8235294117647
7,3,1,100.0,900.0,2,0,2,0,18,66.66666666666666
7,3,2,0.0,0.0,2,0,2,0,0,181.8181818181818
7,3,3,0.0,0.0,2,0,2,0,0,100.0
7,3,4,0.0,0.0,2,0,2,0,0,100.0
7,3,5,100.0,150.0,2,0,2,0,3,86.36363636363636
7,3,6,50.0,50.0,2,0,2,0,1,106.06060606060606
7,3,7,0.0,0.0,2,0,2,0,0,103.2258064516129
7,3,8,0.0,0.0,2,0,2,0,0,100.0
7,3,9,100.0,200.0,2,0,2,0,4,87.87878787878788
7,3,10,0.0,0.0,2,0,2,0,0,114.81481481481481
7,3,11,0.0,0.0,3,1,2,0,0,100.0
7,3,12,0.0,0.0,3,1,2,0,0,100.0
7,3,13,33.333333333333336,33.333333333333336,3,1,2,0,1,95.65217391304348
7,3,14,33.333333333333336,33.333333333333336,3,1,2,0,1,100.0
7,3,15,0.0,0.0,3,0,3,0,0,111.11111111111111
7,3,16,0.0,0.0,3,0,3,0,0,100.0
7,3,17,0.0,0.0,3,0,3,0,0,100.0
7,3,18,0.0,0.0,3,0,3,0,0,100.0
7,3,19,0.0,0.0,3,0,3,0,0,100.0
7,3,20,33.333333333333336,33.333333333333336,3,0,3,0,1,92.85714285714286
7,3,21,0.0,0.0,2,0,2,0,0,104.16666666666667
7,3,22,50.0,100.0,2,0,2,0,2,80.0
7,3,23,0.0,0.0,2,0,2,0,0,108.33333333333333
7,3,24,0.0,0.0,2,0,2,0,0,100.0
7,3,25,0.0,0.0,2,0,2,0,0,100.0
7,3,26,50.0,50.0,2,0,2,0,1,96.96969696969697
7,3,27,0.0,0.0,2,0,2,0,0,103.125
7,3,28,0.0,0.0,2,0,2,0,0,100.0
7,3,29,0.0,0.0,2,0,2,0,0,100.0
7,3,30,0.0,0.0,2,0,2,0,0,100.0
7,3,31,0.0,0.0,3,1,2,0,0,100.0
7,3,32,0.0,0.0,3,1,2,0,0,100.0
7,3,33,66.66666666666667,433.3333333333333,3,1,2,0,13,72.91666666666666
7,3,34,66.66666666666667,100.0,3,1,2,0,3,122.72727272727273
7,3,35,0.0,0.0,3,0,3,0,0,109.09090909090908
7,3,36,0.0,0.0,3,0,3,0,0,100.0
7,3,37,0.0,0.0,3,0,3,0,0,100.0
7,3,38,100.0,133.33333333333334,3,0,3,0,4,89.1891891891892
7,3,39,0.0,0.0,3,0,3,0,0,112.5
7,3,40,100.0,166.66666666666666,3,0,3,0,5,87.17948717948718
7,3,41,33.333333333333336,33.333333333333336,3,0,3,0,1,110.25641025641026
7,3,42,0.0,0.0,3,0,3,0,0,105.26315789473684
7,3,43,0.0,0.0,3,0,3,0,0,100.0
7,3,44,0.0,0.0,3,0,3,0,0,100.0
7,3,45,0.0,0.0,3,0,3,0,0,100.0
7,3,46,0.0,0.0,3,0,3,0,0,100.0
7,3,47,0.0,0.0,3,0,3,0,0,100.0
7,3,48,0.0,0.0,3,0,3,0,0,100.0
7,3,49,0.0,0.0,3,0,3,0,0,100.0
7,3,50,0.0,0.0,3,0,3,0,0,100.0
7,3,51,33.333333333333336,33.333333333333336,3,0,3,0,1,96.42857142857143
7,3,52,0.0,0.0,3,0,3,0,0,103.84615384615385
7,3,53,0.0,0.0,3,0,3,0,0,100.0
7,3,54,0.0,0.0,3,0,3,0,0,100.0
7,3,55,0.0,0.0,3,0,3,0,0,100.0
7,3,56,0.0,0.0,3,0,3,0,0,100.0
7,3,57,33.333333333333336,33.333333333333336,3,0,3,0,1,95.45454545454545
7,3,58,0.0,0.0,3,0,3,0,0,103.33333333333334
7,3,59,0.0,0.0,3,0,3,0,0,100.0
7,4,0,0.0,0.0,3,0,3,0,0,100.0
7,4,1,0.0,0.0,2,0,2,0,0,100.0
7,4,2,0.0,0.0,2,0,2,0,0,100.0
7,4,3,50.0,50.0,2,0,2,0,1,94.73684210526315
7,4,4,50.0,50.0,2,0,2,0,1,100.0
7,4,5,0.0,0.0,2,0,2,0,0,103.03030303030303
7,4,6,50.0,50.0,2,0,2,0,1,95.0
7,4,7,50.0,50.0,2,0,2,0,1,100.0
7,4,8,0.0,0.0,2,0,2,0,0,107.14285714285714
7,4,9,0.0,0.0,2,0,2,0,0,100.0
7,4,10,0.0,0.0,2,0,2,0,0,100.0
7,4,11,0.0,0.0,2,0,2,0,0,100.0
7,4,12,100.0,150.0,2,0,2,0,3,86.95652173913044
7,4,13,100.0,200.0,2,0,2,0,4,95.83333333333334
7,4,14,50.0,50.0,2,0,2,0,1,109.09090909090908
7,4,15,0.0,0.0,2,0,2,0,0,103.44827586206897
7,4,16,0.0,0.0,2,0,2,0,0,100.0
7,4,17,0.0,0.0,2,0,2,0,0,100.0
7,4,18,0.0,0.0,2,0,2,0,0,100.0
7,4,19,0.0,0.0,2,0,2,0,0,100.0
7,4,20,0.0,0.0,2,0,2,0,0,100.0
7,4,21,50.0,50.0,2,0,2,0,1,95.45454545454545
7,4,22,0.0,0.0,2,0,2,0,0,105.0
7,4,23,0.0,0.0,2,0,2,0,0,100.0
7,4,24,0.0,0.0,2,0,2,0,0,100.0
7,4,25,50.0,50.0,2,0,2,0,1,93.75
7,4,26,100.0,250.0,2,0,2,0,5,87.09677419354838
7,4,27,0.0,0.0,2,0,2,0,0,113.88888888888889
7,4,28,0.0,0.0,2,0,2,0,0,100.0
7,4,29,0.0,0.0,2,0,2,0,0,100.0
7,4,30,0.0,0.0,2,0,2,0,0,100.0
7,4,31,100.0,900.0,1,0,1,0,9,55.00000000000001
7,4,32,100.0,300.0,1,0,1,0,3,150.0
7,4,33,100.0,300.0,1,0,1,0,3,100.0
7,4,34,0.0,0.0,1,0,1,0,0,130.0
7,4,35,100.0,500.0,1,0,1,0,5,66.66666666666666
7,4,36,100.0,1500.0,1,0,1,0,15,69.6969696969697
7,4,37,100.0,1300.0,1,0,1,0,13,106.89655172413792
7,4,38,100.0,2200.0,1,0,1,0,22,79.06976744186046
7,4,39,0.0,0.0,1,0,1,0,0,210.0
7,4,40,0.0,0.0,1,0,1,0,0,100.0
7,4,41,0.0,0.0,2,1,1,0,0,100.0
7,4,42,50.0,450.0,2,1,1,0,9,70.96774193548387
7,4,43,50.0,550.0,2,1,1,0,11,93.54838709677419
7,4,44,50.0,900.0,2,1,1,0,18,80.0
7,4,45,50.0,300.0,2,0,2,0,6,150.0
7,4,46,0.0,0.0,2,0,2,0,0,125.0
7,4,47,100.0,150.0,2,0,2,0,3,90.32258064516128
7,4,48,50.0,50.0,2,0,2,0,1,109.09090909090908
7,4,49,0.0,0.0,2,0,2,0,0,105.0
7,4,50,0.0,0.0,2,0,2,0,0,100.0
7,4,51,0.0,0.0,1,0,1,0,0,100.0
7,4,52,100.0,100.0,1,0,1,0,1,94.44444444444444
7,4,53,100.0,200.0,1,0,1,0,2,95.45454545454545
7,4,54,0.0,0.0,1,0,1,0,0,109.09090909090908
7,4,55,100.0,200.0,1,0,1,0,2,88.88888888888889
7,4,56,0.0,0.0,1,0,1,0,0,114.28571428571428
7,4,57,0.0,0.0,1,0,1,0,0,100.0
7,4,58,0.0,0.0,1,0,1,0,0,100.0
7,4,59,0.0,0.0,1,0,1,0,0,100.0
7,5,0,0.0,0.0,1,0,1,0,0,100.0
7,5,1,50.0,50.0,2,1,1,0,1,91.66666666666666
7,5,2,0.0,0.0,2,1,1,0,0,104.54545454545455
7,5,3,0.0,0.0,2,1,1,0,0,100.0
7,5,4,50.0,50.0,2,1,1,0,1,94.44444444444444
7,5,5,50.0,1050.0,2,0,2,0,21,50.0
7,5,6,50.0,50.0,2,0,2,0,1,183.33333333333331
7,5,7,100.0,200.0,2,0,2,0,4,88.0
7,5,8,0.0,0.0,2,0,2,0,0,114.81481481481481
7,5,9,0.0,0.0,2,0,2,0,0,100.0
7,5,10,0.0,0.0,2,0,2,0,0,100.0
7,5,11,100.0,500.0,1,0,1,0,5,61.53846153846154
7,5,12,100.0,400.0,1,0,1,0,4,108.33333333333333
7,5,13,0.0,0.0,1,0,1,0,0,123.52941176470588
7,5,14,100.0,100.0,1,0,1,0,1,87.5
7,5,15,100.0,200.0,1,0,1,0,2,96.15384615384616
7,5,16,100.0,300.0,1,0,1,0,3,96.0
7,5,17,100.0,700.0,1,0,1,0,7,85.18518518518519
7,5,18,100.0,2100.0,1,0,1,0,21,67.44186046511628
7,5,19,100.0,1600.0,1,0,1,0,16,118.5185185185185
7,5,20,100.0,100.0,1,0,1,0,1,207.14285714285717
7,5,21,50.0,400.0,2,1,1,0,8,72.0
7,5,22,50.0,800.0,2,1,1,0,16,80.95238095238095
7,5,23,50.0,50.0,2,1,1,0,1,225.0
7,5,24,0.0,0.0,2,1,1,0,0,114.28571428571428
7,5,25,50.0,600.0,2,0,2,0,12,36.84210526315789
7,5,26,0.0,0.0,2,0,2,0,0,135.29411764705884
7,5,27,50.0,100.0,2,0,2,0,2,90.9090909090909
7,5,28,0.0,0.0,2,0,2,0,0,110.5263157894737
7,5,29,100.0,750.0,2,0,2,0,15,59.45945945945946
7,5,30,50.0,50.0,2,0,2,0,1,153.84615384615387
7,5,31,33.333333333333336,33.333333333333336,3,1,2,0,1,100.0
7,5,32,33.333333333333336,33.333333333333336,3,1,2,0,1,100.0
7,5,33,0.0,0.0,3,1,2,0,0,114.28571428571428
7,5,34,66.66666666666667,300.0,3,1,2,0,9,50.0
7,5,35,0.0,0.0,3,0,3,0,0,150.0
7,5,36,0.0,0.0,3,0,3,0,0,100.0
7,5,37,33.333333333333336,33.333333333333336,3,0,3,0,1,97.14285714285714
7,5,38,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
7,5,39,0.0,0.0,3,0,3,0,0,104.34782608695652
7,5,40,33.333333333333336,33.333333333333336,3,0,3,0,1,95.0
7,5,41,50.0,50.0,2,0,2,0,1,100.0
7,5,42,0.0,0.0,2,0,2,0,0,104.54545454545455
7,5,43,50.0,100.0,2,0,2,0,2,81.81818181818183
7,5,44,0.0,0.0,2,0,2,0,0,113.33333333333333
7,5,45,50.0,100.0,2,0,2,0,2,92.3076923076923
7,5,46,50.0,50.0,2,0,2,0,1,102.63157894736842
7,5,47,0.0,0.0,2,0,2,0,0,105.88235294117648
7,5,48,0.0,0.0,2,0,2,0,0,100.0
7,5,49,0.0,0.0,2,0,2,0,0,100.0
7,5,50,0.0,0.0,2,0,2,0,0,100.0
7,5,51,0.0,0.0,1,0,1,0,0,100.0
7,5,52,0.0,0.0,1,0,1,0,0,100.0
7,5,53,0.0,0.0,1,0,1,0,0,100.0
7,5,54,0.0,0.0,1,0,1,0,0,100.0
7,5,55,0.0,0.0,1,0,1,0,0,100.0
7,5,56,100.0,700.0,1,0,1,0,7,68.18181818181817
7,5,57,100.0,200.0,1,0,1,0,2,129.41176470588235
