DayOfWeek,Hour,Minute,CPU Util,CPU Load,VMs No,Initialing VMs,Running VMs,Quarantined VMs,RunningCloudlets,Throughput
1,1,52,6.25,6.25,16,1,15,0,1,95.45454545454545
1,1,53,0.0,0.0,16,1,15,0,0,103.84615384615385
1,1,54,0.0,0.0,16,1,15,0,0,100.0
1,1,55,0.0,0.0,16,0,16,0,0,100.0
1,1,56,6.25,6.25,16,0,16,0,1,96.0
1,1,57,6.25,6.25,16,0,16,0,1,100.0
1,1,58,6.25,6.25,16,0,16,0,1,100.0
1,1,59,6.25,6.25,16,0,16,0,1,100.0
1,2,0,6.25,6.25,16,0,16,0,1,100.0
1,2,1,0.0,0.0,17,1,16,0,0,102.7027027027027
1,2,2,5.882352941176471,5.882352941176471,17,1,16,0,1,98.0
1,2,3,0.0,0.0,17,1,16,0,0,103.44827586206897
1,2,4,0.0,0.0,17,1,16,0,0,100.0
1,2,5,17.647058823529413,17.647058823529413,17,0,17,0,3,94.73684210526315
1,2,6,0.0,0.0,17,0,17,0,0,108.33333333333333
1,2,7,0.0,0.0,17,0,17,0,0,100.0
1,2,8,0.0,0.0,17,0,17,0,0,100.0
1,2,9,5.882352941176471,5.882352941176471,17,0,17,0,1,97.36842105263158
1,2,10,0.0,0.0,17,0,17,0,0,103.57142857142858
1,2,11,12.5,12.5,16,0,16,0,2,93.75
1,2,12,0.0,0.0,16,0,16,0,0,106.4516129032258
1,2,13,6.25,6.25,16,0,16,0,1,97.5609756097561
1,2,14,0.0,0.0,16,0,16,0,0,101.88679245283019
1,2,15,0.0,0.0,16,0,16,0,0,100.0
1,2,16,0.0,0.0,16,0,16,0,0,100.0
1,2,17,0.0,0.0,16,0,16,0,0,100.0
1,2,18,0.0,0.0,16,0,16,0,0,100.0
1,2,19,6.25,6.25,16,0,16,0,1,98.27586206896551
1,2,20,6.25,6.25,16,0,16,0,1,100.0
1,2,21,6.666666666666667,6.666666666666667,15,0,15,0,1,100.0
1,2,22,6.666666666666667,6.666666666666667,15,0,15,0,1,100.0
1,2,23,0.0,0.0,15,0,15,0,0,103.125
1,2,24,0.0,0.0,15,0,15,0,0,100.0
1,2,25,13.333333333333334,13.333333333333334,15,0,15,0,2,94.11764705882352
1,2,26,6.666666666666667,6.666666666666667,15,0,15,0,1,104.0
1,2,27,0.0,0.0,15,0,15,0,0,104.34782608695652
1,2,28,0.0,0.0,15,0,15,0,0,100.0
1,2,29,0.0,0.0,15,0,15,0,0,100.0
1,2,30,6.666666666666667,6.666666666666667,15,0,15,0,1,95.65217391304348
1,2,31,0.0,0.0,15,0,15,0,0,106.25
1,2,32,6.666666666666667,6.666666666666667,15,0,15,0,1,95.83333333333334
1,2,33,6.666666666666667,6.666666666666667,15,0,15,0,1,100.0
1,2,34,0.0,0.0,15,0,15,0,0,103.7037037037037
1,2,35,6.666666666666667,6.666666666666667,15,0,15,0,1,94.44444444444444
1,2,36,6.666666666666667,6.666666666666667,15,0,15,0,1,100.0
1,2,37,6.666666666666667,6.666666666666667,15,0,15,0,1,100.0
1,2,38,0.0,0.0,15,0,15,0,0,102.7027027027027
1,2,39,0.0,0.0,15,0,15,0,0,100.0
1,2,40,0.0,0.0,15,0,15,0,0,100.0
1,2,41,21.428571428571427,21.428571428571427,14,0,14,0,3,92.6829268292683
1,2,42,14.285714285714286,14.285714285714286,14,0,14,0,2,102.04081632653062
1,2,43,0.0,0.0,14,0,14,0,0,104.65116279069768
1,2,44,7.142857142857143,7.142857142857143,14,0,14,0,1,96.96969696969697
1,2,45,7.142857142857143,7.142857142857143,14,0,14,0,1,100.0
1,2,46,14.285714285714286,14.285714285714286,14,0,14,0,2,96.7741935483871
1,2,47,7.142857142857143,7.142857142857143,14,0,14,0,1,103.125
1,2,48,7.142857142857143,7.142857142857143,14,0,14,0,1,100.0
1,2,49,0.0,0.0,14,0,14,0,0,103.2258064516129
1,2,50,7.142857142857143,7.142857142857143,14,0,14,0,1,97.5609756097561
1,2,51,0.0,0.0,13,0,13,0,0,102.63157894736842
1,2,52,7.6923076923076925,7.6923076923076925,13,0,13,0,1,96.42857142857143
1,2,53,7.6923076923076925,7.6923076923076925,13,0,13,0,1,100.0
1,2,54,0.0,0.0,13,0,13,0,0,103.125
1,2,55,7.6923076923076925,7.6923076923076925,13,0,13,0,1,97.43589743589743
1,2,56,15.384615384615385,15.384615384615385,13,0,13,0,2,97.05882352941177
1,2,57,0.0,0.0,13,0,13,0,0,103.03030303030303
1,2,58,0.0,0.0,13,0,13,0,0,100.0
1,2,59,23.076923076923077,23.076923076923077,13,0,13,0,3,94.11764705882352
1,3,0,15.384615384615385,15.384615384615385,13,0,13,0,2,104.34782608695652
1,3,1,0.0,0.0,13,0,13,0,0,108.69565217391303
1,3,2,0.0,0.0,13,0,13,0,0,100.0
1,3,3,7.6923076923076925,7.6923076923076925,13,0,13,0,1,96.7741935483871
1,3,4,0.0,0.0,13,0,13,0,0,106.25
1,3,5,0.0,0.0,13,0,13,0,0,100.0
1,3,6,0.0,0.0,13,0,13,0,0,100.0
1,3,7,0.0,0.0,13,0,13,0,0,100.0
1,3,8,0.0,0.0,13,0,13,0,0,100.0
1,3,9,7.6923076923076925,7.6923076923076925,13,0,13,0,1,92.85714285714286
1,3,10,0.0,0.0,13,0,13,0,0,104.16666666666667
1,3,11,16.666666666666668,16.666666666666668,12,0,12,0,2,95.23809523809523
1,3,12,8.333333333333334,8.333333333333334,12,0,12,0,1,102.56410256410255
1,3,13,8.333333333333334,8.333333333333334,12,0,12,0,1,100.0
1,3,14,0.0,0.0,12,0,12,0,0,103.2258064516129
1,3,15,8.333333333333334,8.333333333333334,12,0,12,0,1,97.14285714285714
1,3,16,16.666666666666668,16.666666666666668,12,0,12,0,2,96.29629629629629
1,3,17,0.0,0.0,12,0,12,0,0,105.55555555555556
1,3,18,8.333333333333334,8.333333333333334,12,0,12,0,1,96.0
1,3,19,0.0,0.0,12,0,12,0,0,102.94117647058823
1,3,20,8.333333333333334,8.333333333333334,12,0,12,0,1,95.83333333333334
1,3,21,18.181818181818183,18.181818181818183,11,0,11,0,2,95.23809523809523
1,3,22,0.0,0.0,11,0,11,0,0,106.4516129032258
1,3,23,0.0,0.0,11,0,11,0,0,100.0
1,3,24,9.090909090909092,9.090909090909092,11,0,11,0,1,98.21428571428571
1,3,25,0.0,0.0,11,0,11,0,0,104.16666666666667
1,3,26,9.090909090909092,9.090909090909092,11,0,11,0,1,97.22222222222221
1,3,27,0.0,0.0,11,0,11,0,0,102.56410256410255
1,3,28,0.0,0.0,11,0,11,0,0,100.0
1,3,29,0.0,0.0,11,0,11,0,0,100.0
1,3,30,0.0,0.0,11,0,11,0,0,100.0
1,3,31,9.090909090909092,9.090909090909092,11,0,11,0,1,95.23809523809523
1,3,32,27.272727272727273,27.272727272727273,11,0,11,0,3,93.54838709677419
1,3,33,18.181818181818183,18.181818181818183,11,0,11,0,2,102.85714285714285
1,3,34,0.0,0.0,11,0,11,0,0,107.40740740740742
1,3,35,0.0,0.0,11,0,11,0,0,100.0
1,3,36,0.0,0.0,11,0,11,0,0,100.0
1,3,37,0.0,0.0,11,0,11,0,0,100.0
1,3,38,9.090909090909092,9.090909090909092,11,0,11,0,1,98.0
1,3,39,9.090909090909092,9.090909090909092,11,0,11,0,1,100.0
1,3,40,0.0,0.0,11,0,11,0,0,102.77777777777777
1,3,41,0.0,0.0,10,0,10,0,0,100.0
1,3,42,0.0,0.0,10,0,10,0,0,100.0
1,3,43,0.0,0.0,10,0,10,0,0,100.0
1,3,44,10.0,10.0,10,0,10,0,1,97.36842105263158
1,3,45,10.0,10.0,10,0,10,0,1,100.0
1,3,46,10.0,10.0,10,0,10,0,1,100.0
1,3,47,0.0,0.0,10,0,10,0,0,102.08333333333333
1,3,48,10.0,10.0,10,0,10,0,1,97.82608695652173
1,3,49,0.0,0.0,10,0,10,0,0,105.55555555555556
1,3,50,10.0,10.0,10,0,10,0,1,97.14285714285714
1,3,51,22.22222222222222,22.22222222222222,9,0,9,0,2,97.61904761904762
1,3,52,0.0,0.0,9,0,9,0,0,105.88235294117648
1,3,53,0.0,0.0,9,0,9,0,0,100.0
1,3,54,0.0,0.0,9,0,9,0,0,100.0
1,3,55,11.11111111111111,11.11111111111111,9,0,9,0,1,97.61904761904762
1,3,56,0.0,0.0,9,0,9,0,0,102.04081632653062
1,3,57,11.11111111111111,11.11111111111111,9,0,9,0,1,97.05882352941177
1,3,58,11.11111111111111,11.11111111111111,9,0,9,0,1,100.0
1,3,59,0.0,0.0,9,0,9,0,0,101.88679245283019
1,4,0,11.11111111111111,11.11111111111111,9,0,9,0,1,97.61904761904762
1,4,1,12.5,12.5,8,0,8,0,1,100.0
1,4,2,12.5,12.5,8,0,8,0,1,100.0
1,4,3,0.0,0.0,8,0,8,0,0,104.16666666666667
1,4,4,0.0,0.0,8,0,8,0,0,100.0
1,4,5,25.0,25.0,8,0,8,0,2,96.07843137254902
1,4,6,0.0,0.0,8,0,8,0,0,105.55555555555556
1,4,7,0.0,0.0,8,0,8,0,0,100.0
1,4,8,0.0,0.0,8,0,8,0,0,100.0
1,4,9,12.5,12.5,8,0,8,0,1,96.66666666666667
1,4,10,0.0,0.0,8,0,8,0,0,106.25
1,4,11,12.5,12.5,8,0,8,0,1,96.42857142857143
1,4,12,37.5,37.5,8,0,8,0,3,94.11764705882352
1,4,13,0.0,0.0,8,0,8,0,0,111.11111111111111
1,4,14,0.0,0.0,8,0,8,0,0,100.0
1,4,15,0.0,0.0,8,0,8,0,0,100.0
1,4,16,0.0,0.0,8,0,8,0,0,100.0
1,4,17,0.0,0.0,8,0,8,0,0,100.0
1,4,18,0.0,0.0,8,0,8,0,0,100.0
1,4,19,25.0,25.0,8,0,8,0,2,94.5945945945946
1,4,20,0.0,0.0,8,0,8,0,0,107.40740740740742
1,4,21,14.285714285714286,14.285714285714286,7,0,7,0,1,96.55172413793103
1,4,22,0.0,0.0,7,0,7,0,0,104.34782608695652
1,4,23,0.0,0.0,7,0,7,0,0,100.0
1,4,24,42.857142857142854,42.857142857142854,7,0,7,0,3,93.33333333333333
1,4,25,14.285714285714286,14.285714285714286,7,0,7,0,1,106.4516129032258
1,4,26,0.0,0.0,7,0,7,0,0,103.44827586206897
1,4,27,28.571428571428573,28.571428571428573,7,0,7,0,2,90.0
1,4,28,0.0,0.0,7,0,7,0,0,110.5263157894737
1,4,29,14.285714285714286,14.285714285714286,7,0,7,0,1,96.15384615384616
1,4,30,0.0,0.0,7,0,7,0,0,105.26315789473684
1,4,31,28.571428571428573,28.571428571428573,7,0,7,0,2,90.9090909090909
1,4,32,14.285714285714286,14.285714285714286,7,0,7,0,1,103.7037037037037
1,4,33,14.285714285714286,14.285714285714286,7,0,7,0,1,100.0
1,4,34,0.0,0.0,7,0,7,0,0,104.16666666666667
1,4,35,0.0,0.0,7,0,7,0,0,100.0
1,4,36,0.0,0.0,7,0,7,0,0,100.0
1,4,37,14.285714285714286,14.285714285714286,7,0,7,0,1,92.85714285714286
1,4,38,14.285714285714286,14.285714285714286,7,0,7,0,1,100.0
1,4,39,14.285714285714286,14.285714285714286,7,0,7,0,1,100.0
1,4,40,14.285714285714286,14.285714285714286,7,0,7,0,1,100.0
1,4,41,0.0,0.0,6,0,6,0,0,103.44827586206897
1,4,42,0.0,0.0,6,0,6,0,0,100.0
1,4,43,16.666666666666668,16.666666666666668,6,0,6,0,1,94.73684210526315
1,4,44,0.0,0.0,6,0,6,0,0,104.76190476190477
1,4,45,0.0,0.0,6,0,6,0,0,100.0
1,4,46,0.0,0.0,6,0,6,0,0,100.0
1,4,47,0.0,0.0,6,0,6,0,0,100.0
1,4,48,16.666666666666668,16.666666666666668,6,0,6,0,1,95.23809523809523
1,4,49,0.0,0.0,6,0,6,0,0,104.76190476190477
1,4,50,16.666666666666668,16.666666666666668,6,0,6,0,1,92.85714285714286
1,4,51,20.0,20.0,5,0,5,0,1,100.0
1,4,52,40.0,40.0,5,0,5,0,2,97.72727272727273
1,4,53,0.0,0.0,5,0,5,0,0,104.8780487804878
1,4,54,20.0,20.0,5,0,5,0,1,97.61904761904762
1,4,55,0.0,0.0,5,0,5,0,0,104.54545454545455
1,4,56,40.0,40.0,5,0,5,0,2,94.28571428571428
1,4,57,0.0,0.0,5,0,5,0,0,109.52380952380953
1,4,58,20.0,20.0,5,0,5,0,1,97.61904761904762
1,4,59,0.0,0.0,5,0,5,0,0,105.26315789473684
1,5,0,0.0,0.0,5,0,5,0,0,100.0
1,5,1,0.0,0.0,4,0,4,0,0,100.0
1,5,2,0.0,0.0,4,0,4,0,0,100.0
1,5,3,0.0,0.0,4,0,4,0,0,100.0
1,5,4,0.0,0.0,4,0,4,0,0,100.0
1,5,5,25.0,25.0,4,0,4,0,1,96.15384615384616
1,5,6,0.0,0.0,4,0,4,0,0,106.25
1,5,7,25.0,25.0,4,0,4,0,1,96.7741935483871
1,5,8,50.0,50.0,4,0,4,0,2,95.45454545454545
1,5,9,0.0,0.0,4,0,4,0,0,115.38461538461537
1,5,10,25.0,25.0,4,0,4,0,1,95.83333333333334
1,5,11,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
1,5,12,0.0,0.0,3,0,3,0,0,102.56410256410255
1,5,13,0.0,0.0,3,0,3,0,0,100.0
1,5,14,33.333333333333336,33.333333333333336,3,0,3,0,1,94.44444444444444
1,5,15,0.0,0.0,3,0,3,0,0,102.56410256410255
1,5,16,33.333333333333336,33.333333333333336,3,0,3,0,1,95.0
1,5,17,0.0,0.0,3,0,3,0,0,104.34782608695652
1,5,18,0.0,0.0,3,0,3,0,0,100.0
1,5,19,0.0,0.0,3,0,3,0,0,100.0
1,5,20,0.0,0.0,3,0,3,0,0,100.0
1,5,21,50.0,50.0,2,0,2,0,1,95.0
1,5,22,0.0,0.0,2,0,2,0,0,103.125
1,5,23,0.0,0.0,2,0,2,0,0,100.0
1,5,24,0.0,0.0,2,0,2,0,0,100.0
1,5,25,0.0,0.0,2,0,2,0,0,100.0
1,5,26,50.0,50.0,2,0,2,0,1,95.0
1,5,27,0.0,0.0,2,0,2,0,0,104.0
1,5,28,0.0,0.0,2,0,2,0,0,100.0
1,5,29,50.0,50.0,2,0,2,0,1,97.67441860465115
1,5,30,50.0,50.0,2,0,2,0,1,100.0
1,5,31,33.333333333333336,33.333333333333336,3,1,2,0,1,100.0
1,5,32,66.66666666666667,133.33333333333334,3,1,2,0,4,91.42857142857143
1,5,33,0.0,0.0,3,1,2,0,0,112.5
1,5,34,0.0,0.0,3,1,2,0,0,100.0
1,5,35,33.333333333333336,33.333333333333336,3,0,3,0,1,95.83333333333334
1,5,36,0.0,0.0,3,0,3,0,0,103.57142857142858
1,5,37,0.0,0.0,3,0,3,0,0,100.0
1,5,38,33.333333333333336,33.333333333333336,3,0,3,0,1,94.73684210526315
1,5,39,66.66666666666667,66.66666666666667,3,0,3,0,2,97.43589743589743
1,5,40,33.333333333333336,33.333333333333336,3,0,3,0,1,103.84615384615385
1,5,41,0.0,0.0,4,1,3,0,0,102.4390243902439
1,5,42,25.0,25.0,4,1,3,0,1,97.14285714285714
1,5,43,0.0,0.0,4,1,3,0,0,102.94117647058823
1,5,44,0.0,0.0,4,1,3,0,0,100.0
1,5,45,0.0,0.0,4,0,4,0,0,100.0
1,5,46,0.0,0.0,4,0,4,0,0,100.0
1,5,47,0.0,0.0,4,0,4,0,0,100.0
1,5,48,0.0,0.0,4,0,4,0,0,100.0
1,5,49,25.0,25.0,4,0,4,0,1,96.875
1,5,50,0.0,0.0,4,0,4,0,0,103.7037037037037
1,5,51,0.0,0.0,3,0,3,0,0,100.0
1,5,52,0.0,0.0,3,0,3,0,0,100.0
1,5,53,66.66666666666667,66.66666666666667,3,0,3,0,2,95.0
1,5,54,0.0,0.0,3,0,3,0,0,105.12820512820514
1,5,55,33.333333333333336,33.333333333333336,3,0,3,0,1,97.91666666666666
1,5,56,0.0,0.0,3,0,3,0,0,103.7037037037037
1,5,57,33.333333333333336,33.333333333333336,3,0,3,0,1,96.55172413793103
1,5,58,0.0,0.0,3,0,3,0,0,102.56410256410255
1,5,59,0.0,0.0,3,0,3,0,0,100.0
1,6,0,33.333333333333336,33.333333333333336,3,0,3,0,1,96.0
1,6,1,25.0,25.0,4,1,3,0,1,100.0
1,6,2,0.0,0.0,4,1,3,0,0,103.57142857142858
1,6,3,25.0,25.0,4,1,3,0,1,96.875
1,6,4,0.0,0.0,4,1,3,0,0,102.4390243902439
1,6,5,50.0,50.0,4,0,4,0,2,93.54838709677419
1,6,6,0.0,0.0,4,0,4,0,0,115.38461538461537
1,6,7,0.0,0.0,4,0,4,0,0,100.0
1,6,8,0.0,0.0,4,0,4,0,0,100.0
1,6,9,0.0,0.0,4,0,4,0,0,100.0
1,6,10,75.0,75.0,4,0,4,0,3,91.8918918918919
1,6,11,0.0,0.0,3,0,3,0,0,110.71428571428572
1,6,12,0.0,0.0,3,0,3,0,0,100.0
1,6,13,33.333333333333336,33.333333333333336,3,0,3,0,1,97.5609756097561
1,6,14,0.0,0.0,3,0,3,0,0,102.49999999999999
1,6,15,0.0,0.0,3,0,3,0,0,100.0
1,6,16,0.0,0.0,3,0,3,0,0,100.0
1,6,17,0.0,0.0,3,0,3,0,0,100.0
1,6,18,0.0,0.0,3,0,3,0,0,100.0
1,6,19,0.0,0.0,3,0,3,0,0,100.0
1,6,20,0.0,0.0,3,0,3,0,0,100.0
1,6,21,0.0,0.0,3,0,3,0,0,100.0
1,6,22,33.333333333333336,33.333333333333336,3,0,3,0,1,97.05882352941177
1,6,23,0.0,0.0,3,0,3,0,0,103.7037037037037
1,6,24,0.0,0.0,3,0,3,0,0,100.0
1,6,25,33.333333333333336,33.333333333333336,3,0,3,0,1,95.23809523809523
1,6,26,0.0,0.0,3,0,3,0,0,103.7037037037037
1,6,27,0.0,0.0,3,0,3,0,0,100.0
1,6,28,33.333333333333336,33.333333333333336,3,0,3,0,1,88.88888888888889
1,6,29,0.0,0.0,3,0,3,0,0,102.77777777777777
1,6,30,33.333333333333336,33.333333333333336,3,0,3,0,1,97.22222222222221
1,6,31,0.0,0.0,4,1,3,0,0,103.33333333333334
1,6,32,0.0,0.0,4,1,3,0,0,100.0
1,6,33,0.0,0.0,4,1,3,0,0,100.0
1,6,34,75.0,100.0,4,1,3,0,4,89.47368421052632
1,6,35,0.0,0.0,4,0,4,0,0,108.51063829787233
1,6,36,0.0,0.0,4,0,4,0,0,100.0
1,6,37,0.0,0.0,4,0,4,0,0,100.0
1,6,38,0.0,0.0,4,0,4,0,0,100.0
1,6,39,25.0,25.0,4,0,4,0,1,95.23809523809523
1,6,40,0.0,0.0,4,0,4,0,0,112.5
1,6,41,0.0,0.0,3,0,3,0,0,100.0
1,6,42,0.0,0.0,3,0,3,0,0,100.0
1,6,43,33.333333333333336,33.333333333333336,3,0,3,0,1,95.45454545454545
1,6,44,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
1,6,45,0.0,0.0,3,0,3,0,0,104.0
1,6,46,0.0,0.0,3,0,3,0,0,100.0
1,6,47,33.333333333333336,33.333333333333336,3,0,3,0,1,95.65217391304348
1,6,48,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
1,6,49,0.0,0.0,3,0,3,0,0,104.54545454545455
1,6,50,0.0,0.0,3,0,3,0,0,100.0
1,6,51,0.0,0.0,2,0,2,0,0,100.0
1,6,52,100.0,550.0,2,0,2,0,11,78.84615384615384
1,6,53,50.0,50.0,2,0,2,0,1,121.73913043478262
1,6,54,50.0,100.0,2,0,2,0,2,97.95918367346938
1,6,55,0.0,0.0,2,0,2,0,0,107.40740740740742
1,6,56,100.0,200.0,2,0,2,0,4,91.11111111111111
1,6,57,0.0,0.0,2,0,2,0,0,111.76470588235294
1,6,58,50.0,50.0,2,0,2,0,1,96.96969696969697
1,6,59,100.0,100.0,2,0,2,0,2,97.05882352941177
1,7,0,100.0,100.0,2,0,2,0,2,100.0
1,7,1,66.66666666666667,233.33333333333334,3,1,2,0,7,90.19607843137256
1,7,2,66.66666666666667,333.3333333333333,3,1,2,0,10,93.61702127659575
1,7,3,0.0,0.0,3,1,2,0,0,122.22222222222223
1,7,4,66.66666666666667,133.33333333333334,3,1,2,0,4,91.30434782608695
1,7,5,33.333333333333336,33.333333333333336,3,0,3,0,1,106.38297872340425
1,7,6,0.0,0.0,3,0,3,0,0,103.33333333333334
1,7,7,33.333333333333336,33.333333333333336,3,0,3,0,1,97.61904761904762
1,7,8,0.0,0.0,3,0,3,0,0,103.84615384615385
1,7,9,33.333333333333336,33.333333333333336,3,0,3,0,1,97.67441860465115
1,7,10,33.333333333333336,33.333333333333336,3,0,3,0,1,100.0
1,7,11,0.0,0.0,4,1,3,0,0,101.78571428571428
1,7,12,0.0,0.0,4,1,3,0,0,100.0
1,7,13,0.0,0.0,4,1,3,0,0,100.0
1,7,14,75.0,75.0,4,1,3,0,3,92.6829268292683
1,7,15,25.0,25.0,4,0,4,0,1,105.0
1,7,16,25.0,25.0,4,0,4,0,1,100.0
1,7,17,25.0,25.0,4,0,4,0,1,100.0
1,7,18,25.0,25.0,4,0,4,0,1,100.0
1,7,19,0.0,0.0,4,0,4,0,0,102.38095238095238
1,7,20,0.0,0.0,4,0,4,0,0,100.0
1,7,21,0.0,0.0,4,0,4,0,0,100.0
1,7,22,0.0,0.0,4,0,4,0,0,100.0
1,7,23,25.0,25.0,4,0,4,0,1,98.27586206896551
1,7,24,0.0,0.0,4,0,4,0,0,102.94117647058823
1,7,25,25.0,25.0,4,0,4,0,1,97.05882352941177
1,7,26,50.0,50.0,4,0,4,0,2,97.2972972972973
1,7,27,0.0,0.0,4,0,4,0,0,105.40540540540539
1,7,28,50.0,50.0,4,0,4,0,2,96.22641509433963
1,7,29,0.0,0.0,4,0,4,0,0,105.55555555555556
1,7,30,25.0,25.0,4,0,4,0,1,98.0392156862745
1,7,31,20.0,20.0,5,1,4,0,1,100.0
1,7,32,0.0,0.0,5,1,4,0,0,101.58730158730158
1,7,33,20.0,20.0,5,1,4,0,1,97.22222222222221
1,7,34,40.0,40.0,5,1,4,0,2,97.91666666666666
1,7,35,20.0,20.0,5,0,5,0,1,101.75438596491229
1,7,36,20.0,20.0,5,0,5,0,1,100.0
1,7,37,100.0,120.0,5,0,5,0,6,91.80327868852459
1,7,38,20.0,20.0,5,0,5,0,1,106.57894736842107
1,7,39,0.0,0.0,5,0,5,0,0,102.32558139534885
1,7,40,20.0,20.0,5,0,5,0,1,97.82608695652173
1,7,41,16.666666666666668,16.666666666666668,6,1,5,0,1,100.0
1,7,42,0.0,0.0,6,1,5,0,0,102.27272727272727
1,7,43,33.333333333333336,33.333333333333336,6,1,5,0,2,97.10144927536231
1,7,44,0.0,0.0,6,1,5,0,0,103.77358490566037
1,7,45,16.666666666666668,16.666666666666668,6,0,6,0,1,98.50746268656717
1,7,46,0.0,0.0,6,0,6,0,0,102.17391304347827
1,7,47,0.0,0.0,6,0,6,0,0,100.0
1,7,48,33.333333333333336,33.333333333333336,6,0,6,0,2,96.72131147540983
1,7,49,0.0,0.0,6,0,6,0,0,103.2258064516129
1,7,50,16.666666666666668,16.666666666666668,6,0,6,0,1,98.38709677419355
1,7,51,14.285714285714286,14.285714285714286,7,1,6,0,1,100.0
1,7,52,14.285714285714286,14.285714285714286,7,1,6,0,1,100.0
1,7,53,0.0,0.0,7,1,6,0,0,102.22222222222221
1,7,54,0.0,0.0,7,1,6,0,0,100.0
1,7,55,0.0,0.0,7,0,7,0,0,100.0
1,7,56,14.285714285714286,14.285714285714286,7,0,7,0,1,97.43589743589743
1,7,57,0.0,0.0,7,0,7,0,0,102.4390243902439
1,7,58,0.0,0.0,7,0,7,0,0,100.0
1,7,59,14.285714285714286,14.285714285714286,7,0,7,0,1,98.59154929577466
1,8,0,0.0,0.0,7,0,7,0,0,103.33333333333334
1,8,1,16.666666666666668,16.666666666666668,6,0,6,0,1,97.87234042553192
1,8,2,16.666666666666668,16.666666666666668,6,0,6,0,1,100.0
1,8,3,0.0,0.0,6,0,6,0,0,101.85185185185186
1,8,4,16.666666666666668,16.666666666666668,6,0,6,0,1,98.30508474576271
1,8,5,66.66666666666667,66.66666666666667,6,0,6,0,4,96.42857142857143
1,8,6,100.0,116.66666666666667,6,0,6,0,7,95.0
1,8,7,66.66666666666667,100.0,6,0,6,0,6,101.40845070422534
1,8,8,16.666666666666668,16.666666666666668,6,0,6,0,1,108.33333333333333
1,8,9,0.0,0.0,6,0,6,0,0,101.69491525423729
1,8,10,16.666666666666668,16.666666666666668,6,0,6,0,1,98.50746268656717
1,8,11,14.285714285714286,14.285714285714286,7,1,6,0,1,100.0
1,8,12,57.142857142857146,57.142857142857146,7,1,6,0,4,95.83333333333334
1,8,13,42.857142857142854,42.857142857142854,7,1,6,0,3,101.49253731343283
1,8,14,42.857142857142854,42.857142857142854,7,1,6,0,3,100.0
1,8,15,14.285714285714286,14.285714285714286,7,0,7,0,1,104.0
1,8,16,14.285714285714286,14.285714285714286,7,0,7,0,1,100.0
1,8,17,14.285714285714286,14.285714285714286,7,0,7,0,1,100.0
1,8,18,0.0,0.0,7,0,7,0,0,103.125
1,8,19,0.0,0.0,7,0,7,0,0,100.0
1,8,20,0.0,0.0,7,0,7,0,0,100.0
1,8,21,0.0,0.0,7,0,7,0,0,100.0
1,8,22,14.285714285714286,14.285714285714286,7,0,7,0,1,97.72727272727273
1,8,23,0.0,0.0,7,0,7,0,0,101.61290322580645
1,8,24,14.285714285714286,14.285714285714286,7,0,7,0,1,98.98989898989899
1,8,25,14.285714285714286,14.285714285714286,7,0,7,0,1,100.0
1,8,26,14.285714285714286,14.285714285714286,7,0,7,0,1,100.0
1,8,27,42.857142857142854,42.857142857142854,7,0,7,0,3,96.61016949152543
1,8,28,14.285714285714286,14.285714285714286,7,0,7,0,1,103.2258064516129
1,8,29,28.571428571428573,28.571428571428573,7,0,7,0,2,98.55072463768117
1,8,30,14.285714285714286,14.285714285714286,7,0,7,0,1,101.5625
1,8,31,0.0,0.0,8,1,7,0,0,101.3157894736842
1,8,32,0.0,0.0,8,1,7,0,0,100.0
1,8,33,25.0,25.0,8,1,7,0,2,97.53086419753086
1,8,34,0.0,0.0,8,1,7,0,0,102.7027027027027
1,8,35,0.0,0.0,8,0,8,0,0,100.0
1,8,36,0.0,0.0,8,0,8,0,0,100.0
1,8,37,0.0,0.0,8,0,8,0,0,100.0
1,8,38,25.0,25.0,8,0,8,0,2,96.82539682539682
1,8,39,50.0,50.0,8,0,8,0,4,97.01492537313433
1,8,40,0.0,0.0,8,0,8,0,0,104.70588235294119
1,8,41,14.285714285714286,14.285714285714286,7,0,7,0,1,98.80952380952381
1,8,42,0.0,0.0,7,0,7,0,0,101.92307692307692
1,8,43,57.142857142857146,57.142857142857146,7,0,7,0,4,92.45283018867924
1,8,44,0.0,0.0,7,0,7,0,0,111.11111111111111
1,8,45,57.142857142857146,57.142857142857146,7,0,7,0,4,92.85714285714286
1,8,46,14.285714285714286,14.285714285714286,7,0,7,0,1,104.4776119402985
1,8,47,0.0,0.0,7,0,7,0,0,102.27272727272727
1,8,48,0.0,0.0,7,0,7,0,0,100.0
1,8,49,28.571428571428573,28.571428571428573,7,0,7,0,2,97.01492537313433
1,8,50,42.857142857142854,42.857142857142854,7,0,7,0,3,98.46153846153847
1,8,51,12.5,12.5,8,1,7,0,1,103.38983050847457
1,8,52,62.5,62.5,8,1,7,0,5,94.9367088607595
1,8,53,12.5,12.5,8,1,7,0,1,104.70588235294119
1,8,54,12.5,12.5,8,1,7,0,1,100.0
1,8,55,0.0,0.0,8,0,8,0,0,101.5625
1,8,56,50.0,50.0,8,0,8,0,4,96.07843137254902
1,8,57,12.5,12.5,8,0,8,0,1,104.16666666666667
